LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
2215,Jan,12,03:40:40,combo,sshd(pam_unix)[17318],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5  user=test,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=203.95.107.5  user=test']"
2216,Jan,12,03:40:42,combo,sshd(pam_unix)[17323],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5  user=test,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=203.95.107.5  user=test']"
2217,Jan,12,03:40:44,combo,sshd(pam_unix)[17326],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5  user=test,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=203.95.107.5  user=test']"
2218,Jan,12,03:40:45,combo,sshd(pam_unix)[17327],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5  user=test,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=203.95.107.5  user=test']"
2219,Jan,12,03:40:45,combo,sshd(pam_unix)[17330],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5  user=test,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=203.95.107.5  user=test']"
2220,Jan,12,03:40:46,combo,sshd(pam_unix)[17322],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5  user=test,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=203.95.107.5  user=test']"
2221,Jan,12,03:40:48,combo,sshd(pam_unix)[17329],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5  user=test,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=203.95.107.5  user=test']"
2222,Jan,12,03:40:48,combo,sshd(pam_unix)[17336],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5  user=test,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=203.95.107.5  user=test']"
2223,Jan,12,03:43:57,combo,sshd(pam_unix)[17339],check pass; user unknown,b780997e,check pass; user unknown,[]
2224,Jan,12,03:43:57,combo,sshd(pam_unix)[17339],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=203.95.107.5']"
2225,Jan,12,03:43:58,combo,sshd(pam_unix)[17342],check pass; user unknown,b780997e,check pass; user unknown,[]
2226,Jan,12,03:43:58,combo,sshd(pam_unix)[17342],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=203.95.107.5']"
2227,Jan,12,03:43:59,combo,sshd(pam_unix)[17344],check pass; user unknown,b780997e,check pass; user unknown,[]
2228,Jan,12,03:43:59,combo,sshd(pam_unix)[17344],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=203.95.107.5']"
2229,Jan,12,03:43:59,combo,sshd(pam_unix)[17338],check pass; user unknown,b780997e,check pass; user unknown,[]
2230,Jan,12,03:43:59,combo,sshd(pam_unix)[17338],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=203.95.107.5']"
2231,Jan,12,03:43:59,combo,sshd(pam_unix)[17345],check pass; user unknown,b780997e,check pass; user unknown,[]
2232,Jan,12,03:43:59,combo,sshd(pam_unix)[17345],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=203.95.107.5']"
2233,Jan,12,03:44:00,combo,sshd(pam_unix)[17350],check pass; user unknown,b780997e,check pass; user unknown,[]
2234,Jan,12,03:44:00,combo,sshd(pam_unix)[17350],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=203.95.107.5']"
2235,Jan,12,03:44:02,combo,sshd(pam_unix)[17352],check pass; user unknown,b780997e,check pass; user unknown,[]
2236,Jan,12,03:44:02,combo,sshd(pam_unix)[17352],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=203.95.107.5']"
2237,Jan,12,03:44:02,combo,sshd(pam_unix)[17346],check pass; user unknown,b780997e,check pass; user unknown,[]
2238,Jan,12,03:44:02,combo,sshd(pam_unix)[17346],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=203.95.107.5']"
2239,Jan,12,03:44:04,combo,sshd(pam_unix)[17356],check pass; user unknown,b780997e,check pass; user unknown,[]
2240,Jan,12,03:44:04,combo,sshd(pam_unix)[17356],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=203.95.107.5']"
2241,Jan,12,03:44:05,combo,sshd(pam_unix)[17351],check pass; user unknown,b780997e,check pass; user unknown,[]
2242,Jan,12,03:44:05,combo,sshd(pam_unix)[17351],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=203.95.107.5']"
2243,Jan,12,04:08:41,combo,su(pam_unix)[17735],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
2244,Jan,12,04:08:42,combo,su(pam_unix)[17735],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
2245,Jan,12,04:08:43,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
2246,Jan,12,04:16:04,combo,su(pam_unix)[18112],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
2247,Jan,12,04:16:05,combo,su(pam_unix)[18112],session closed for user news,27624832,session closed for user <*>,['news']
2248,Jan,12,09:48:50,combo,sshd(pam_unix)[18598],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=218.145.53.114  user=root']"
2249,Jan,12,09:48:50,combo,sshd(pam_unix)[18601],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=218.145.53.114  user=root']"
2250,Jan,12,09:48:50,combo,sshd(pam_unix)[18597],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=218.145.53.114  user=root']"
2251,Jan,12,09:48:51,combo,sshd(pam_unix)[18604],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=218.145.53.114  user=root']"
2252,Jan,12,09:48:51,combo,sshd(pam_unix)[18603],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=218.145.53.114  user=root']"
2253,Jan,12,09:48:52,combo,sshd(pam_unix)[18607],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=218.145.53.114  user=root']"
2254,Jan,12,09:48:57,combo,sshd(pam_unix)[18609],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=218.145.53.114  user=root']"
2255,Jan,12,09:48:57,combo,sshd(pam_unix)[18610],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=218.145.53.114  user=root']"
2256,Jan,12,09:48:58,combo,sshd(pam_unix)[18613],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=218.145.53.114  user=root']"
2257,Jan,12,09:48:59,combo,sshd(pam_unix)[18615],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=218.145.53.114  user=root']"
2258,Jan,12,09:49:01,combo,sshd(pam_unix)[18617],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=218.145.53.114  user=root']"
2259,Jan,12,09:49:02,combo,sshd(pam_unix)[18619],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=218.145.53.114  user=root']"
2260,Jan,12,09:49:02,combo,sshd(pam_unix)[18621],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=218.145.53.114  user=root']"
2261,Jan,12,09:49:03,combo,sshd(pam_unix)[18623],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=218.145.53.114  user=root']"
2262,Jan,12,09:49:04,combo,sshd(pam_unix)[18625],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=218.145.53.114  user=root']"
2263,Jan,12,09:49:04,combo,sshd(pam_unix)[18627],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=218.145.53.114  user=root']"
2264,Jan,12,13:14:33,combo,sshd(pam_unix)[18914],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=219.72.254.36  user=root']"
2265,Jan,12,13:14:34,combo,sshd(pam_unix)[18916],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=219.72.254.36  user=root']"
2266,Jan,12,13:14:34,combo,sshd(pam_unix)[18918],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=219.72.254.36  user=root']"
2267,Jan,12,13:14:34,combo,sshd(pam_unix)[18917],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=219.72.254.36  user=root']"
2268,Jan,12,13:14:35,combo,sshd(pam_unix)[18922],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=219.72.254.36  user=root']"
2269,Jan,12,13:14:37,combo,sshd(pam_unix)[18924],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=219.72.254.36  user=root']"
2270,Jan,12,13:14:43,combo,sshd(pam_unix)[18926],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=219.72.254.36  user=root']"
2271,Jan,12,13:14:44,combo,sshd(pam_unix)[18928],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=219.72.254.36  user=root']"
2272,Jan,12,13:14:44,combo,sshd(pam_unix)[18930],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=219.72.254.36  user=root']"
2273,Jan,12,13:14:44,combo,sshd(pam_unix)[18929],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=219.72.254.36  user=root']"
2274,Jan,12,13:14:46,combo,sshd(pam_unix)[18934],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=219.72.254.36  user=root']"
2275,Jan,12,13:14:47,combo,sshd(pam_unix)[18936],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=219.72.254.36  user=root']"
2276,Jan,12,13:14:47,combo,sshd(pam_unix)[18937],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=219.72.254.36  user=root']"
2277,Jan,12,13:14:53,combo,sshd(pam_unix)[18940],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=219.72.254.36  user=root']"
2278,Jan,12,13:14:54,combo,sshd(pam_unix)[18942],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=219.72.254.36  user=root']"
2279,Jan,12,13:14:54,combo,sshd(pam_unix)[18943],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=219.72.254.36  user=root']"
2280,Jan,12,14:57:44,combo,sshd(pam_unix)[19074],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60-248-97-31.hinet-ip.hinet.net  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=60-248-97-31.hinet-ip.hinet.net  user=root']"
2281,Jan,12,22:37:31,combo,sshd(pam_unix)[19719],check pass; user unknown,b780997e,check pass; user unknown,[]
2282,Jan,12,22:37:31,combo,sshd(pam_unix)[19719],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip67-90-201-250.z201-90-67.customer.algx.net,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=ip67-90-201-250.z201-90-67.customer.algx.net']"
2283,Jan,12,22:37:31,combo,sshd(pam_unix)[19720],check pass; user unknown,b780997e,check pass; user unknown,[]
2284,Jan,12,22:37:31,combo,sshd(pam_unix)[19720],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip67-90-201-250.z201-90-67.customer.algx.net,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=ip67-90-201-250.z201-90-67.customer.algx.net']"
2285,Jan,12,22:37:31,combo,sshd(pam_unix)[19717],check pass; user unknown,b780997e,check pass; user unknown,[]
2286,Jan,12,22:37:31,combo,sshd(pam_unix)[19717],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip67-90-201-250.z201-90-67.customer.algx.net,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=ip67-90-201-250.z201-90-67.customer.algx.net']"
2287,Jan,12,22:37:31,combo,sshd(pam_unix)[19722],check pass; user unknown,b780997e,check pass; user unknown,[]
2288,Jan,12,22:37:31,combo,sshd(pam_unix)[19722],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip67-90-201-250.z201-90-67.customer.algx.net,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=ip67-90-201-250.z201-90-67.customer.algx.net']"
2289,Jan,12,22:37:31,combo,sshd(pam_unix)[19724],check pass; user unknown,b780997e,check pass; user unknown,[]
2290,Jan,12,22:37:31,combo,sshd(pam_unix)[19724],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip67-90-201-250.z201-90-67.customer.algx.net,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=ip67-90-201-250.z201-90-67.customer.algx.net']"
2291,Jan,12,22:37:31,combo,sshd(pam_unix)[19726],check pass; user unknown,b780997e,check pass; user unknown,[]
2292,Jan,12,22:37:31,combo,sshd(pam_unix)[19726],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip67-90-201-250.z201-90-67.customer.algx.net,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=ip67-90-201-250.z201-90-67.customer.algx.net']"
2293,Jan,12,22:37:31,combo,sshd(pam_unix)[19728],check pass; user unknown,b780997e,check pass; user unknown,[]
2294,Jan,12,22:37:31,combo,sshd(pam_unix)[19728],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip67-90-201-250.z201-90-67.customer.algx.net,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=ip67-90-201-250.z201-90-67.customer.algx.net']"
2295,Jan,12,22:37:31,combo,sshd(pam_unix)[19730],check pass; user unknown,b780997e,check pass; user unknown,[]
2296,Jan,12,22:37:31,combo,sshd(pam_unix)[19730],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip67-90-201-250.z201-90-67.customer.algx.net,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=ip67-90-201-250.z201-90-67.customer.algx.net']"
2297,Jan,12,22:37:31,combo,sshd(pam_unix)[19732],check pass; user unknown,b780997e,check pass; user unknown,[]
2298,Jan,12,22:37:31,combo,sshd(pam_unix)[19732],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip67-90-201-250.z201-90-67.customer.algx.net,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=ip67-90-201-250.z201-90-67.customer.algx.net']"
2299,Jan,12,22:37:31,combo,sshd(pam_unix)[19734],check pass; user unknown,b780997e,check pass; user unknown,[]
2300,Jan,12,22:37:31,combo,sshd(pam_unix)[19734],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip67-90-201-250.z201-90-67.customer.algx.net,d7aa792a,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*>,"['0', '0', 'rhost=ip67-90-201-250.z201-90-67.customer.algx.net']"
2301,Jan,13,04:09:54,combo,su(pam_unix)[20527],session opened for user cyrus by (uid=0),09789b2b,session opened for user <*> by <*>,"['cyrus', '(uid=0)']"
2302,Jan,13,04:09:55,combo,su(pam_unix)[20527],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
2303,Jan,13,04:09:56,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
2304,Jan,13,04:16:20,combo,su(pam_unix)[21759],session opened for user news by (uid=0),09789b2b,session opened for user <*> by <*>,"['news', '(uid=0)']"
2305,Jan,13,04:16:21,combo,su(pam_unix)[21759],session closed for user news,27624832,session closed for user <*>,['news']
2306,Jan,13,07:06:15,combo,ftpd[22041],connection from 208.49.139.147 () at Fri Jan 13 07:06:15 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['208.49.139.147 ()', 'Fri', '13 07', '06:15', '2006']"
2307,Jan,13,07:06:15,combo,ftpd[22049],connection from 208.49.139.147 () at Fri Jan 13 07:06:15 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['208.49.139.147 ()', 'Fri', '13 07', '06:15', '2006']"
2308,Jan,13,07:06:15,combo,ftpd[22040],connection from 208.49.139.147 () at Fri Jan 13 07:06:15 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['208.49.139.147 ()', 'Fri', '13 07', '06:15', '2006']"
2309,Jan,13,07:06:15,combo,ftpd[22043],connection from 208.49.139.147 () at Fri Jan 13 07:06:15 2006,285f25e5,connection from <*> <*> at <*> Jan <*> <*>:<*>:<*> <*>,"['208.49.139.147 ()', 'Fri', '13 07', '06:15', '2006']"
